,labels,source,path
6562,male_sad,CREMA,input/cremad/AudioWAV/1023_MTI_SAD_XX.wav
6563,male_angry,CREMA,input/cremad/AudioWAV/1023_TAI_ANG_XX.wav
6564,male_disgust,CREMA,input/cremad/AudioWAV/1023_TAI_DIS_XX.wav
6565,male_fear,CREMA,input/cremad/AudioWAV/1023_TAI_FEA_XX.wav
6566,male_happy,CREMA,input/cremad/AudioWAV/1023_TAI_HAP_XX.wav
6567,male_neutral,CREMA,input/cremad/AudioWAV/1023_TAI_NEU_XX.wav
6568,male_sad,CREMA,input/cremad/AudioWAV/1023_TAI_SAD_XX.wav
6569,male_angry,CREMA,input/cremad/AudioWAV/1023_TIE_ANG_XX.wav
6570,male_disgust,CREMA,input/cremad/AudioWAV/1023_TIE_DIS_XX.wav
6571,male_fear,CREMA,input/cremad/AudioWAV/1023_TIE_FEA_XX.wav
6572,male_happy,CREMA,input/cremad/AudioWAV/1023_TIE_HAP_XX.wav
6573,male_neutral,CREMA,input/cremad/AudioWAV/1023_TIE_NEU_XX.wav
6574,male_sad,CREMA,input/cremad/AudioWAV/1023_TIE_SAD_XX.wav
6575,male_angry,CREMA,input/cremad/AudioWAV/1023_TSI_ANG_XX.wav
6576,male_disgust,CREMA,input/cremad/AudioWAV/1023_TSI_DIS_XX.wav
6577,male_fear,CREMA,input/cremad/AudioWAV/1023_TSI_FEA_XX.wav
6578,male_happy,CREMA,input/cremad/AudioWAV/1023_TSI_HAP_XX.wav
6579,male_neutral,CREMA,input/cremad/AudioWAV/1023_TSI_NEU_XX.wav
6580,male_sad,CREMA,input/cremad/AudioWAV/1023_TSI_SAD_XX.wav
6581,male_angry,CREMA,input/cremad/AudioWAV/1023_WSI_ANG_XX.wav
6582,male_disgust,CREMA,input/cremad/AudioWAV/1023_WSI_DIS_XX.wav
6583,male_fear,CREMA,input/cremad/AudioWAV/1023_WSI_FEA_XX.wav
6584,male_happy,CREMA,input/cremad/AudioWAV/1023_WSI_HAP_XX.wav
6585,male_neutral,CREMA,input/cremad/AudioWAV/1023_WSI_NEU_XX.wav
6586,male_sad,CREMA,input/cremad/AudioWAV/1023_WSI_SAD_XX.wav
6751,male_angry,CREMA,input/cremad/AudioWAV/1026_DFA_ANG_XX.wav
6752,male_disgust,CREMA,input/cremad/AudioWAV/1026_DFA_DIS_XX.wav
6753,male_fear,CREMA,input/cremad/AudioWAV/1026_DFA_FEA_XX.wav
6754,male_happy,CREMA,input/cremad/AudioWAV/1026_DFA_HAP_XX.wav
6755,male_neutral,CREMA,input/cremad/AudioWAV/1026_DFA_NEU_XX.wav
6756,male_sad,CREMA,input/cremad/AudioWAV/1026_DFA_SAD_XX.wav
6757,male_angry,CREMA,input/cremad/AudioWAV/1026_IEO_ANG_HI.wav
6758,male_angry,CREMA,input/cremad/AudioWAV/1026_IEO_ANG_LO.wav
6759,male_angry,CREMA,input/cremad/AudioWAV/1026_IEO_ANG_MD.wav
6760,male_disgust,CREMA,input/cremad/AudioWAV/1026_IEO_DIS_HI.wav
6761,male_disgust,CREMA,input/cremad/AudioWAV/1026_IEO_DIS_LO.wav
6762,male_disgust,CREMA,input/cremad/AudioWAV/1026_IEO_DIS_MD.wav
6763,male_fear,CREMA,input/cremad/AudioWAV/1026_IEO_FEA_HI.wav
6764,male_fear,CREMA,input/cremad/AudioWAV/1026_IEO_FEA_LO.wav
6765,male_fear,CREMA,input/cremad/AudioWAV/1026_IEO_FEA_MD.wav
6766,male_happy,CREMA,input/cremad/AudioWAV/1026_IEO_HAP_HI.wav
6767,male_happy,CREMA,input/cremad/AudioWAV/1026_IEO_HAP_LO.wav
6768,male_happy,CREMA,input/cremad/AudioWAV/1026_IEO_HAP_MD.wav
6769,male_neutral,CREMA,input/cremad/AudioWAV/1026_IEO_NEU_XX.wav
6770,male_sad,CREMA,input/cremad/AudioWAV/1026_IEO_SAD_HI.wav
6771,male_sad,CREMA,input/cremad/AudioWAV/1026_IEO_SAD_LO.wav
6772,male_sad,CREMA,input/cremad/AudioWAV/1026_IEO_SAD_MD.wav
6773,male_angry,CREMA,input/cremad/AudioWAV/1026_IOM_ANG_XX.wav
6774,male_disgust,CREMA,input/cremad/AudioWAV/1026_IOM_DIS_XX.wav
6775,male_fear,CREMA,input/cremad/AudioWAV/1026_IOM_FEA_XX.wav
6776,male_happy,CREMA,input/cremad/AudioWAV/1026_IOM_HAP_XX.wav
6777,male_neutral,CREMA,input/cremad/AudioWAV/1026_IOM_NEU_XX.wav
6778,male_sad,CREMA,input/cremad/AudioWAV/1026_IOM_SAD_XX.wav
6779,male_angry,CREMA,input/cremad/AudioWAV/1026_ITH_ANG_XX.wav
6780,male_disgust,CREMA,input/cremad/AudioWAV/1026_ITH_DIS_XX.wav
6781,male_fear,CREMA,input/cremad/AudioWAV/1026_ITH_FEA_XX.wav
6782,male_happy,CREMA,input/cremad/AudioWAV/1026_ITH_HAP_XX.wav
6783,male_neutral,CREMA,input/cremad/AudioWAV/1026_ITH_NEU_XX.wav
6784,male_sad,CREMA,input/cremad/AudioWAV/1026_ITH_SAD_XX.wav
6785,male_angry,CREMA,input/cremad/AudioWAV/1026_ITS_ANG_XX.wav
6786,male_disgust,CREMA,input/cremad/AudioWAV/1026_ITS_DIS_XX.wav
6787,male_fear,CREMA,input/cremad/AudioWAV/1026_ITS_FEA_XX.wav
6788,male_happy,CREMA,input/cremad/AudioWAV/1026_ITS_HAP_XX.wav
6789,male_neutral,CREMA,input/cremad/AudioWAV/1026_ITS_NEU_XX.wav
6790,male_sad,CREMA,input/cremad/AudioWAV/1026_ITS_SAD_XX.wav
6791,male_angry,CREMA,input/cremad/AudioWAV/1026_IWL_ANG_XX.wav
6792,male_disgust,CREMA,input/cremad/AudioWAV/1026_IWL_DIS_XX.wav
6793,male_fear,CREMA,input/cremad/AudioWAV/1026_IWL_FEA_XX.wav
6794,male_happy,CREMA,input/cremad/AudioWAV/1026_IWL_HAP_XX.wav
6795,male_neutral,CREMA,input/cremad/AudioWAV/1026_IWL_NEU_XX.wav
6796,male_sad,CREMA,input/cremad/AudioWAV/1026_IWL_SAD_XX.wav
6797,male_angry,CREMA,input/cremad/AudioWAV/1026_IWW_ANG_XX.wav
6798,male_disgust,CREMA,input/cremad/AudioWAV/1026_IWW_DIS_XX.wav
6799,male_fear,CREMA,input/cremad/AudioWAV/1026_IWW_FEA_XX.wav
6800,male_happy,CREMA,input/cremad/AudioWAV/1026_IWW_HAP_XX.wav
6801,male_neutral,CREMA,input/cremad/AudioWAV/1026_IWW_NEU_XX.wav
6802,male_sad,CREMA,input/cremad/AudioWAV/1026_IWW_SAD_XX.wav
6803,male_angry,CREMA,input/cremad/AudioWAV/1026_MTI_ANG_XX.wav
6804,male_disgust,CREMA,input/cremad/AudioWAV/1026_MTI_DIS_XX.wav
6805,male_fear,CREMA,input/cremad/AudioWAV/1026_MTI_FEA_XX.wav
6806,male_happy,CREMA,input/cremad/AudioWAV/1026_MTI_HAP_XX.wav
6807,male_neutral,CREMA,input/cremad/AudioWAV/1026_MTI_NEU_XX.wav
6808,male_sad,CREMA,input/cremad/AudioWAV/1026_MTI_SAD_XX.wav
6809,male_angry,CREMA,input/cremad/AudioWAV/1026_TAI_ANG_XX.wav
6810,male_disgust,CREMA,input/cremad/AudioWAV/1026_TAI_DIS_XX.wav
6811,male_fear,CREMA,input/cremad/AudioWAV/1026_TAI_FEA_XX.wav
6812,male_happy,CREMA,input/cremad/AudioWAV/1026_TAI_HAP_XX.wav
6813,male_neutral,CREMA,input/cremad/AudioWAV/1026_TAI_NEU_XX.wav
6814,male_sad,CREMA,input/cremad/AudioWAV/1026_TAI_SAD_XX.wav
6815,male_angry,CREMA,input/cremad/AudioWAV/1026_TIE_ANG_XX.wav
6816,male_disgust,CREMA,input/cremad/AudioWAV/1026_TIE_DIS_XX.wav
6817,male_fear,CREMA,input/cremad/AudioWAV/1026_TIE_FEA_XX.wav
6818,male_happy,CREMA,input/cremad/AudioWAV/1026_TIE_HAP_XX.wav
6819,male_neutral,CREMA,input/cremad/AudioWAV/1026_TIE_NEU_XX.wav
6820,male_sad,CREMA,input/cremad/AudioWAV/1026_TIE_SAD_XX.wav
6821,male_angry,CREMA,input/cremad/AudioWAV/1026_TSI_ANG_XX.wav
6822,male_disgust,CREMA,input/cremad/AudioWAV/1026_TSI_DIS_XX.wav
6823,male_fear,CREMA,input/cremad/AudioWAV/1026_TSI_FEA_XX.wav
6824,male_happy,CREMA,input/cremad/AudioWAV/1026_TSI_HAP_XX.wav
6825,male_neutral,CREMA,input/cremad/AudioWAV/1026_TSI_NEU_XX.wav
6826,male_sad,CREMA,input/cremad/AudioWAV/1026_TSI_SAD_XX.wav
6827,male_angry,CREMA,input/cremad/AudioWAV/1026_WSI_ANG_XX.wav
6828,male_disgust,CREMA,input/cremad/AudioWAV/1026_WSI_DIS_XX.wav
6829,male_fear,CREMA,input/cremad/AudioWAV/1026_WSI_FEA_XX.wav
6830,male_happy,CREMA,input/cremad/AudioWAV/1026_WSI_HAP_XX.wav
6831,male_neutral,CREMA,input/cremad/AudioWAV/1026_WSI_NEU_XX.wav
6832,male_sad,CREMA,input/cremad/AudioWAV/1026_WSI_SAD_XX.wav
6833,male_angry,CREMA,input/cremad/AudioWAV/1027_DFA_ANG_XX.wav
6834,male_disgust,CREMA,input/cremad/AudioWAV/1027_DFA_DIS_XX.wav
6835,male_fear,CREMA,input/cremad/AudioWAV/1027_DFA_FEA_XX.wav
6836,male_happy,CREMA,input/cremad/AudioWAV/1027_DFA_HAP_XX.wav
6837,male_neutral,CREMA,input/cremad/AudioWAV/1027_DFA_NEU_XX.wav
6838,male_sad,CREMA,input/cremad/AudioWAV/1027_DFA_SAD_XX.wav
6839,male_angry,CREMA,input/cremad/AudioWAV/1027_IEO_ANG_HI.wav
6840,male_angry,CREMA,input/cremad/AudioWAV/1027_IEO_ANG_LO.wav
6841,male_angry,CREMA,input/cremad/AudioWAV/1027_IEO_ANG_MD.wav
6842,male_disgust,CREMA,input/cremad/AudioWAV/1027_IEO_DIS_HI.wav
6843,male_disgust,CREMA,input/cremad/AudioWAV/1027_IEO_DIS_LO.wav
6844,male_disgust,CREMA,input/cremad/AudioWAV/1027_IEO_DIS_MD.wav
6845,male_fear,CREMA,input/cremad/AudioWAV/1027_IEO_FEA_HI.wav
6846,male_fear,CREMA,input/cremad/AudioWAV/1027_IEO_FEA_LO.wav
6847,male_fear,CREMA,input/cremad/AudioWAV/1027_IEO_FEA_MD.wav
6848,male_happy,CREMA,input/cremad/AudioWAV/1027_IEO_HAP_HI.wav
6849,male_happy,CREMA,input/cremad/AudioWAV/1027_IEO_HAP_LO.wav
6850,male_happy,CREMA,input/cremad/AudioWAV/1027_IEO_HAP_MD.wav
6851,male_neutral,CREMA,input/cremad/AudioWAV/1027_IEO_NEU_XX.wav
6852,male_sad,CREMA,input/cremad/AudioWAV/1027_IEO_SAD_HI.wav
6853,male_sad,CREMA,input/cremad/AudioWAV/1027_IEO_SAD_LO.wav
6854,male_sad,CREMA,input/cremad/AudioWAV/1027_IEO_SAD_MD.wav
6855,male_angry,CREMA,input/cremad/AudioWAV/1027_IOM_ANG_XX.wav
6856,male_disgust,CREMA,input/cremad/AudioWAV/1027_IOM_DIS_XX.wav
6857,male_fear,CREMA,input/cremad/AudioWAV/1027_IOM_FEA_XX.wav
6858,male_happy,CREMA,input/cremad/AudioWAV/1027_IOM_HAP_XX.wav
6859,male_neutral,CREMA,input/cremad/AudioWAV/1027_IOM_NEU_XX.wav
6860,male_sad,CREMA,input/cremad/AudioWAV/1027_IOM_SAD_XX.wav
6861,male_angry,CREMA,input/cremad/AudioWAV/1027_ITH_ANG_XX.wav
6862,male_disgust,CREMA,input/cremad/AudioWAV/1027_ITH_DIS_XX.wav
6863,male_fear,CREMA,input/cremad/AudioWAV/1027_ITH_FEA_XX.wav
6864,male_happy,CREMA,input/cremad/AudioWAV/1027_ITH_HAP_XX.wav
6865,male_neutral,CREMA,input/cremad/AudioWAV/1027_ITH_NEU_XX.wav
6866,male_sad,CREMA,input/cremad/AudioWAV/1027_ITH_SAD_XX.wav
6867,male_angry,CREMA,input/cremad/AudioWAV/1027_ITS_ANG_XX.wav
6868,male_disgust,CREMA,input/cremad/AudioWAV/1027_ITS_DIS_XX.wav
6869,male_fear,CREMA,input/cremad/AudioWAV/1027_ITS_FEA_XX.wav
6870,male_happy,CREMA,input/cremad/AudioWAV/1027_ITS_HAP_XX.wav
6871,male_neutral,CREMA,input/cremad/AudioWAV/1027_ITS_NEU_XX.wav
6872,male_sad,CREMA,input/cremad/AudioWAV/1027_ITS_SAD_XX.wav
6873,male_angry,CREMA,input/cremad/AudioWAV/1027_IWL_ANG_XX.wav
6874,male_disgust,CREMA,input/cremad/AudioWAV/1027_IWL_DIS_XX.wav
6875,male_fear,CREMA,input/cremad/AudioWAV/1027_IWL_FEA_XX.wav
6876,male_happy,CREMA,input/cremad/AudioWAV/1027_IWL_HAP_XX.wav
6877,male_neutral,CREMA,input/cremad/AudioWAV/1027_IWL_NEU_XX.wav
6878,male_sad,CREMA,input/cremad/AudioWAV/1027_IWL_SAD_XX.wav
6879,male_angry,CREMA,input/cremad/AudioWAV/1027_IWW_ANG_XX.wav
6880,male_disgust,CREMA,input/cremad/AudioWAV/1027_IWW_DIS_XX.wav
6881,male_fear,CREMA,input/cremad/AudioWAV/1027_IWW_FEA_XX.wav
6882,male_happy,CREMA,input/cremad/AudioWAV/1027_IWW_HAP_XX.wav
6883,male_neutral,CREMA,input/cremad/AudioWAV/1027_IWW_NEU_XX.wav
6884,male_sad,CREMA,input/cremad/AudioWAV/1027_IWW_SAD_XX.wav
6885,male_angry,CREMA,input/cremad/AudioWAV/1027_MTI_ANG_XX.wav
6886,male_disgust,CREMA,input/cremad/AudioWAV/1027_MTI_DIS_XX.wav
6887,male_fear,CREMA,input/cremad/AudioWAV/1027_MTI_FEA_XX.wav
6888,male_happy,CREMA,input/cremad/AudioWAV/1027_MTI_HAP_XX.wav
6889,male_neutral,CREMA,input/cremad/AudioWAV/1027_MTI_NEU_XX.wav
6890,male_sad,CREMA,input/cremad/AudioWAV/1027_MTI_SAD_XX.wav
6891,male_angry,CREMA,input/cremad/AudioWAV/1027_TAI_ANG_XX.wav
6892,male_disgust,CREMA,input/cremad/AudioWAV/1027_TAI_DIS_XX.wav
6893,male_fear,CREMA,input/cremad/AudioWAV/1027_TAI_FEA_XX.wav
6894,male_happy,CREMA,input/cremad/AudioWAV/1027_TAI_HAP_XX.wav
6895,male_neutral,CREMA,input/cremad/AudioWAV/1027_TAI_NEU_XX.wav
6896,male_sad,CREMA,input/cremad/AudioWAV/1027_TAI_SAD_XX.wav
6897,male_angry,CREMA,input/cremad/AudioWAV/1027_TIE_ANG_XX.wav
6898,male_disgust,CREMA,input/cremad/AudioWAV/1027_TIE_DIS_XX.wav
6899,male_fear,CREMA,input/cremad/AudioWAV/1027_TIE_FEA_XX.wav
6900,male_happy,CREMA,input/cremad/AudioWAV/1027_TIE_HAP_XX.wav
6901,male_neutral,CREMA,input/cremad/AudioWAV/1027_TIE_NEU_XX.wav
6902,male_sad,CREMA,input/cremad/AudioWAV/1027_TIE_SAD_XX.wav
6903,male_angry,CREMA,input/cremad/AudioWAV/1027_TSI_ANG_XX.wav
6904,male_disgust,CREMA,input/cremad/AudioWAV/1027_TSI_DIS_XX.wav
6905,male_fear,CREMA,input/cremad/AudioWAV/1027_TSI_FEA_XX.wav
6906,male_happy,CREMA,input/cremad/AudioWAV/1027_TSI_HAP_XX.wav
6907,male_neutral,CREMA,input/cremad/AudioWAV/1027_TSI_NEU_XX.wav
6908,male_sad,CREMA,input/cremad/AudioWAV/1027_TSI_SAD_XX.wav
6909,male_angry,CREMA,input/cremad/AudioWAV/1027_WSI_ANG_XX.wav
6910,male_disgust,CREMA,input/cremad/AudioWAV/1027_WSI_DIS_XX.wav
6911,male_fear,CREMA,input/cremad/AudioWAV/1027_WSI_FEA_XX.wav
6912,male_happy,CREMA,input/cremad/AudioWAV/1027_WSI_HAP_XX.wav
6913,male_neutral,CREMA,input/cremad/AudioWAV/1027_WSI_NEU_XX.wav
6914,male_sad,CREMA,input/cremad/AudioWAV/1027_WSI_SAD_XX.wav
7161,male_angry,CREMA,input/cremad/AudioWAV/1031_DFA_ANG_XX.wav
7162,male_disgust,CREMA,input/cremad/AudioWAV/1031_DFA_DIS_XX.wav
7163,male_fear,CREMA,input/cremad/AudioWAV/1031_DFA_FEA_XX.wav
7164,male_happy,CREMA,input/cremad/AudioWAV/1031_DFA_HAP_XX.wav
7165,male_neutral,CREMA,input/cremad/AudioWAV/1031_DFA_NEU_XX.wav
7166,male_sad,CREMA,input/cremad/AudioWAV/1031_DFA_SAD_XX.wav
7167,male_angry,CREMA,input/cremad/AudioWAV/1031_IEO_ANG_HI.wav
7168,male_angry,CREMA,input/cremad/AudioWAV/1031_IEO_ANG_LO.wav
7169,male_angry,CREMA,input/cremad/AudioWAV/1031_IEO_ANG_MD.wav
7170,male_disgust,CREMA,input/cremad/AudioWAV/1031_IEO_DIS_HI.wav
7171,male_disgust,CREMA,input/cremad/AudioWAV/1031_IEO_DIS_LO.wav
7172,male_disgust,CREMA,input/cremad/AudioWAV/1031_IEO_DIS_MD.wav
7173,male_fear,CREMA,input/cremad/AudioWAV/1031_IEO_FEA_HI.wav
7174,male_fear,CREMA,input/cremad/AudioWAV/1031_IEO_FEA_LO.wav
7175,male_fear,CREMA,input/cremad/AudioWAV/1031_IEO_FEA_MD.wav
7176,male_happy,CREMA,input/cremad/AudioWAV/1031_IEO_HAP_HI.wav
7177,male_happy,CREMA,input/cremad/AudioWAV/1031_IEO_HAP_LO.wav
7178,male_happy,CREMA,input/cremad/AudioWAV/1031_IEO_HAP_MD.wav
7179,male_neutral,CREMA,input/cremad/AudioWAV/1031_IEO_NEU_XX.wav
7180,male_sad,CREMA,input/cremad/AudioWAV/1031_IEO_SAD_HI.wav
7181,male_sad,CREMA,input/cremad/AudioWAV/1031_IEO_SAD_LO.wav
7182,male_sad,CREMA,input/cremad/AudioWAV/1031_IEO_SAD_MD.wav
7183,male_angry,CREMA,input/cremad/AudioWAV/1031_IOM_ANG_XX.wav
7184,male_disgust,CREMA,input/cremad/AudioWAV/1031_IOM_DIS_XX.wav
7185,male_fear,CREMA,input/cremad/AudioWAV/1031_IOM_FEA_XX.wav
7186,male_happy,CREMA,input/cremad/AudioWAV/1031_IOM_HAP_XX.wav
7187,male_neutral,CREMA,input/cremad/AudioWAV/1031_IOM_NEU_XX.wav
7188,male_sad,CREMA,input/cremad/AudioWAV/1031_IOM_SAD_XX.wav
7189,male_angry,CREMA,input/cremad/AudioWAV/1031_ITH_ANG_XX.wav
7190,male_disgust,CREMA,input/cremad/AudioWAV/1031_ITH_DIS_XX.wav
7191,male_fear,CREMA,input/cremad/AudioWAV/1031_ITH_FEA_XX.wav
7192,male_happy,CREMA,input/cremad/AudioWAV/1031_ITH_HAP_XX.wav
7193,male_neutral,CREMA,input/cremad/AudioWAV/1031_ITH_NEU_XX.wav
7194,male_sad,CREMA,input/cremad/AudioWAV/1031_ITH_SAD_XX.wav
7195,male_angry,CREMA,input/cremad/AudioWAV/1031_ITS_ANG_XX.wav
7196,male_disgust,CREMA,input/cremad/AudioWAV/1031_ITS_DIS_XX.wav
7197,male_fear,CREMA,input/cremad/AudioWAV/1031_ITS_FEA_XX.wav
7198,male_happy,CREMA,input/cremad/AudioWAV/1031_ITS_HAP_XX.wav
7199,male_neutral,CREMA,input/cremad/AudioWAV/1031_ITS_NEU_XX.wav
7200,male_sad,CREMA,input/cremad/AudioWAV/1031_ITS_SAD_XX.wav
7201,male_angry,CREMA,input/cremad/AudioWAV/1031_IWL_ANG_XX.wav
7202,male_disgust,CREMA,input/cremad/AudioWAV/1031_IWL_DIS_XX.wav
7203,male_fear,CREMA,input/cremad/AudioWAV/1031_IWL_FEA_XX.wav
7204,male_happy,CREMA,input/cremad/AudioWAV/1031_IWL_HAP_XX.wav
7205,male_neutral,CREMA,input/cremad/AudioWAV/1031_IWL_NEU_XX.wav
7206,male_sad,CREMA,input/cremad/AudioWAV/1031_IWL_SAD_XX.wav
7207,male_angry,CREMA,input/cremad/AudioWAV/1031_IWW_ANG_XX.wav
7208,male_disgust,CREMA,input/cremad/AudioWAV/1031_IWW_DIS_XX.wav
7209,male_fear,CREMA,input/cremad/AudioWAV/1031_IWW_FEA_XX.wav
7210,male_happy,CREMA,input/cremad/AudioWAV/1031_IWW_HAP_XX.wav
7211,male_neutral,CREMA,input/cremad/AudioWAV/1031_IWW_NEU_XX.wav
7212,male_sad,CREMA,input/cremad/AudioWAV/1031_IWW_SAD_XX.wav
7213,male_angry,CREMA,input/cremad/AudioWAV/1031_MTI_ANG_XX.wav
7214,male_disgust,CREMA,input/cremad/AudioWAV/1031_MTI_DIS_XX.wav
7215,male_fear,CREMA,input/cremad/AudioWAV/1031_MTI_FEA_XX.wav
7216,male_happy,CREMA,input/cremad/AudioWAV/1031_MTI_HAP_XX.wav
7217,male_neutral,CREMA,input/cremad/AudioWAV/1031_MTI_NEU_XX.wav
7218,male_sad,CREMA,input/cremad/AudioWAV/1031_MTI_SAD_XX.wav
7219,male_angry,CREMA,input/cremad/AudioWAV/1031_TAI_ANG_XX.wav
7220,male_disgust,CREMA,input/cremad/AudioWAV/1031_TAI_DIS_XX.wav
7221,male_fear,CREMA,input/cremad/AudioWAV/1031_TAI_FEA_XX.wav
7222,male_happy,CREMA,input/cremad/AudioWAV/1031_TAI_HAP_XX.wav
7223,male_neutral,CREMA,input/cremad/AudioWAV/1031_TAI_NEU_XX.wav
7224,male_sad,CREMA,input/cremad/AudioWAV/1031_TAI_SAD_XX.wav
7225,male_angry,CREMA,input/cremad/AudioWAV/1031_TIE_ANG_XX.wav
7226,male_disgust,CREMA,input/cremad/AudioWAV/1031_TIE_DIS_XX.wav
7227,male_fear,CREMA,input/cremad/AudioWAV/1031_TIE_FEA_XX.wav
7228,male_happy,CREMA,input/cremad/AudioWAV/1031_TIE_HAP_XX.wav
7229,male_neutral,CREMA,input/cremad/AudioWAV/1031_TIE_NEU_XX.wav
7230,male_sad,CREMA,input/cremad/AudioWAV/1031_TIE_SAD_XX.wav
7231,male_angry,CREMA,input/cremad/AudioWAV/1031_TSI_ANG_XX.wav
7232,male_disgust,CREMA,input/cremad/AudioWAV/1031_TSI_DIS_XX.wav
7233,male_fear,CREMA,input/cremad/AudioWAV/1031_TSI_FEA_XX.wav
7234,male_happy,CREMA,input/cremad/AudioWAV/1031_TSI_HAP_XX.wav
7235,male_neutral,CREMA,input/cremad/AudioWAV/1031_TSI_NEU_XX.wav
7236,male_sad,CREMA,input/cremad/AudioWAV/1031_TSI_SAD_XX.wav
7237,male_angry,CREMA,input/cremad/AudioWAV/1031_WSI_ANG_XX.wav
7238,male_disgust,CREMA,input/cremad/AudioWAV/1031_WSI_DIS_XX.wav
7239,male_fear,CREMA,input/cremad/AudioWAV/1031_WSI_FEA_XX.wav
7240,male_happy,CREMA,input/cremad/AudioWAV/1031_WSI_HAP_XX.wav
7241,male_neutral,CREMA,input/cremad/AudioWAV/1031_WSI_NEU_XX.wav
7242,male_sad,CREMA,input/cremad/AudioWAV/1031_WSI_SAD_XX.wav
7243,male_angry,CREMA,input/cremad/AudioWAV/1032_DFA_ANG_XX.wav
7244,male_disgust,CREMA,input/cremad/AudioWAV/1032_DFA_DIS_XX.wav
7245,male_fear,CREMA,input/cremad/AudioWAV/1032_DFA_FEA_XX.wav
7246,male_happy,CREMA,input/cremad/AudioWAV/1032_DFA_HAP_XX.wav
7247,male_neutral,CREMA,input/cremad/AudioWAV/1032_DFA_NEU_XX.wav
7248,male_sad,CREMA,input/cremad/AudioWAV/1032_DFA_SAD_XX.wav
7249,male_angry,CREMA,input/cremad/AudioWAV/1032_IEO_ANG_HI.wav
7250,male_angry,CREMA,input/cremad/AudioWAV/1032_IEO_ANG_LO.wav
7251,male_angry,CREMA,input/cremad/AudioWAV/1032_IEO_ANG_MD.wav
7252,male_disgust,CREMA,input/cremad/AudioWAV/1032_IEO_DIS_HI.wav
7253,male_disgust,CREMA,input/cremad/AudioWAV/1032_IEO_DIS_LO.wav
7254,male_disgust,CREMA,input/cremad/AudioWAV/1032_IEO_DIS_MD.wav
7255,male_fear,CREMA,input/cremad/AudioWAV/1032_IEO_FEA_HI.wav
7256,male_fear,CREMA,input/cremad/AudioWAV/1032_IEO_FEA_LO.wav
7257,male_fear,CREMA,input/cremad/AudioWAV/1032_IEO_FEA_MD.wav
7258,male_happy,CREMA,input/cremad/AudioWAV/1032_IEO_HAP_HI.wav
7259,male_happy,CREMA,input/cremad/AudioWAV/1032_IEO_HAP_LO.wav
7260,male_happy,CREMA,input/cremad/AudioWAV/1032_IEO_HAP_MD.wav
7261,male_neutral,CREMA,input/cremad/AudioWAV/1032_IEO_NEU_XX.wav
7262,male_sad,CREMA,input/cremad/AudioWAV/1032_IEO_SAD_HI.wav
7263,male_sad,CREMA,input/cremad/AudioWAV/1032_IEO_SAD_LO.wav
7264,male_sad,CREMA,input/cremad/AudioWAV/1032_IEO_SAD_MD.wav
7265,male_angry,CREMA,input/cremad/AudioWAV/1032_IOM_ANG_XX.wav
7266,male_disgust,CREMA,input/cremad/AudioWAV/1032_IOM_DIS_XX.wav
7267,male_fear,CREMA,input/cremad/AudioWAV/1032_IOM_FEA_XX.wav
7268,male_happy,CREMA,input/cremad/AudioWAV/1032_IOM_HAP_XX.wav
7269,male_neutral,CREMA,input/cremad/AudioWAV/1032_IOM_NEU_XX.wav
7270,male_sad,CREMA,input/cremad/AudioWAV/1032_IOM_SAD_XX.wav
7271,male_angry,CREMA,input/cremad/AudioWAV/1032_ITH_ANG_XX.wav
7272,male_disgust,CREMA,input/cremad/AudioWAV/1032_ITH_DIS_XX.wav
7273,male_fear,CREMA,input/cremad/AudioWAV/1032_ITH_FEA_XX.wav
7274,male_happy,CREMA,input/cremad/AudioWAV/1032_ITH_HAP_XX.wav
7275,male_neutral,CREMA,input/cremad/AudioWAV/1032_ITH_NEU_XX.wav
7276,male_sad,CREMA,input/cremad/AudioWAV/1032_ITH_SAD_XX.wav
7277,male_angry,CREMA,input/cremad/AudioWAV/1032_ITS_ANG_XX.wav
7278,male_disgust,CREMA,input/cremad/AudioWAV/1032_ITS_DIS_XX.wav
7279,male_fear,CREMA,input/cremad/AudioWAV/1032_ITS_FEA_XX.wav
7280,male_happy,CREMA,input/cremad/AudioWAV/1032_ITS_HAP_XX.wav
7281,male_neutral,CREMA,input/cremad/AudioWAV/1032_ITS_NEU_XX.wav
7282,male_sad,CREMA,input/cremad/AudioWAV/1032_ITS_SAD_XX.wav
7283,male_angry,CREMA,input/cremad/AudioWAV/1032_IWL_ANG_XX.wav
7284,male_disgust,CREMA,input/cremad/AudioWAV/1032_IWL_DIS_XX.wav
7285,male_fear,CREMA,input/cremad/AudioWAV/1032_IWL_FEA_XX.wav
7286,male_happy,CREMA,input/cremad/AudioWAV/1032_IWL_HAP_XX.wav
7287,male_neutral,CREMA,input/cremad/AudioWAV/1032_IWL_NEU_XX.wav
7288,male_sad,CREMA,input/cremad/AudioWAV/1032_IWL_SAD_XX.wav
7289,male_angry,CREMA,input/cremad/AudioWAV/1032_IWW_ANG_XX.wav
7290,male_disgust,CREMA,input/cremad/AudioWAV/1032_IWW_DIS_XX.wav
7291,male_fear,CREMA,input/cremad/AudioWAV/1032_IWW_FEA_XX.wav
7292,male_happy,CREMA,input/cremad/AudioWAV/1032_IWW_HAP_XX.wav
7293,male_neutral,CREMA,input/cremad/AudioWAV/1032_IWW_NEU_XX.wav
7294,male_sad,CREMA,input/cremad/AudioWAV/1032_IWW_SAD_XX.wav
